# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.219        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.220        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.221        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.222        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.223        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.224        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.225        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.226        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.227        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.228        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.229        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.230        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.231        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.232        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.233        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.234        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.235        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.236        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.237        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.238        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.239        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.240        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.241        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.242        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.243        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.244        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.245        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.246        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.247        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.248        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.249        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.250        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.251        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.252        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.253        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.254        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.255        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.256        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.257        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.258        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.259        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.260        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.261        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.262        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.263        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.264        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.265        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.266        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.267        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.268        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.269        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.270        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.271        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.272        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.273        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.274        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.275        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.276        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.277        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.278        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.279        0.000       14.871      127.461
       0.280        0.000       14.871      127.461
       0.280        0.000       14.871      127.461
       0.280        0.000       14.871      127.461
