# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.443        0.000       14.734      127.211
       0.443        0.000       14.734      127.211
       0.443        0.000       14.734      127.211
       0.443        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.444        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.445        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.446        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.447        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.448        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.449        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.450        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.451        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.452        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.453        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.454        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.455        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.456        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.457        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.458        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.459        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.460        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.461        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.462        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.463        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.464        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.465        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.466        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.467        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.468        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.469        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.470        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.471        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.472        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.473        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.474        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.475        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.476        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.477        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.478        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.479        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.480        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.481        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.482        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.483        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.484        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.485        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.486        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.487        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.488        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.489        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.490        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.491        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.492        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.493        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.494        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.495        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.496        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.497        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.498        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.499        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.500        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.501        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.502        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.503        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.504        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.505        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.506        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
       0.507        0.000       14.734      127.211
